RAP	MSU	Gramene	Symbol	GO	TO	PO
Os10g0577800 	LOC_Os10g42710.2, LOC_Os10g42710.7, LOC_Os10g42710.6, LOC_Os10g42710.5, LOC_Os10g42710.4, LOC_Os10g42710.1, LOC_Os10g42710.3	Na	TWISTED-LEAF1,SRO protein 1a,OsSRO1a, SRO1a, SIMILAR to RCD1 a, TWISTED-LEAF 1, OsTWI1,TWI1, OsRCD1, RCD1,twi1, wi1-1, twi1-2, Nuclear proteins RCD1	GO:0051595,GO:0009651,GO:0009611,GO:0009414,GO:0048366,GO:0003950,GO:0005634,GO:0006970,GO:0006979,GO:0009269,GO:0009408,GO:0009409	TO:0000276,TO:0000303,TO:0000095,TO:0006001,TO:0002657,TO:0000259	PO:0001050,PO:0025579,PO:0025034
Na	Na	Na	OsSRO1b,SRO protein 1b, SIMILAR to RCD1 b, SRO1b,_	Na	Na	Na
Na	Na	Na	OsSRO1d, SRO1d,SRO protein 1d,_, SIMILAR to RCD1 d	Na	Na	Na
Na	Na	Na	OsSRO1e, SIMILAR to RCD1 a, SRO1e,SRO protein 1e,_	Na	Na	Na
Os10g0416500	LOC_Os10g28080.1	Na	 Chitinase 1, PR8,Oschib1,pathogenesis-related protein 8, OsPR8,_, PR-8	GO:0004553,GO:0005975	Na	Na
Os10g0416800	LOC_Os10g28120.1	Na	Oschib2,_	GO:0004553,GO:0005975	Na	Na
Os09g0497500	LOC_Os09g32230.1	Na	_,Senescence-associated Gene12,OsSAG12	GO:0008234,GO:0006508	Na	Na
Os03g0269100	LOC_Os03g16230.2, LOC_Os03g16230.1	Na	_,OsSAG13,Senescence-associated Gene13	GO:0055114,GO:0016491,GO:0000166	Na	Na
Os05g0410200	LOC_Os05g33940.1	Na	Hypersensitive-related protein 203J,_,HSR203J	GO:0016787	Na	Na
Os12g0458100	LOC_Os12g27254.1	Na	_, spermidine hydroxycinnamoyl transferase,HSR201,Hypersensitive-related protein 201	GO:0016747,GO:0008216	Na	Na
Os04g0271000	LOC_Os04g20270.2, LOC_Os04g20270.1	Na	 OsSIRT701, SRT1, OsSRT1,sirtuin 1,osSRT701,_, OS-SIR2	GO:0034355,GO:0035067,GO:0046872,GO:0048316,GO:0033552,GO:0080141,GO:0046169,GO:0010150,GO:0009867,GO:0080134,GO:0045820,GO:0005634,GO:0005983,GO:0010581,GO:0016787,GO:0017136,GO:0045893,GO:0070403	TO:0000653,TO:0000180,TO:0000696,TO:0000266,TO:0002658,TO:0000269,TO:0000249,TO:0002668,TO:0000723	PO:0001170
Na	Na	Na	_,osHDA702	GO:0070932,GO:0070933,GO:0006355,GO:0006351,GO:0032041,GO:0046969,GO:0046970,GO:0005634	Na	Na
Na	Na	Na	_,osSRT702, OsSRT2	Na	Na	Na
Os05g0154600	LOC_Os05g06270.2, LOC_Os05g06270.1	Na	AvrPiz-t Interacting Protein 6,_,APIP6	GO:0008270,GO:0050832	TO:0000074	Na
Os03g0646900	LOC_Os03g44500.1	Na	 PPKL1, Grain Length 3.1, OsGL3.1, qGL3, grain length 3,GRAIN LENGTH 3.1,osppkl1, qgl3, qGL3N411, qGL39311, m-qgl3, cr-qgl3,GL3.1,protein phosphatase with Kelch-like repeat domain 1,OsPPKL1, OsPP54, PP54, qGL3/OsPPKL1, Protein phosphatase 54	GO:0009741,GO:0009742,GO:0004721,GO:0005506,GO:0005829,GO:0005886,GO:0030145	TO:0002677,TO:0000207,TO:0000346,TO:0000734,TO:0002688	Na
Os05g0144400	LOC_Os05g05240.2, LOC_Os05g05240.1	Na	OsPPKL2,osppkl2, OsPP73,protein phosphatase with Kelch-like repeat domain 2, Protein phosphatase 73,_	GO:0005506,GO:0004721,GO:0005634,GO:0030145	Na	Na
Os12g0617900	LOC_Os12g42310.1	Na	 OsPP132, Protein phosphatase 132,osppkl3,OsPPKL3,_,protein phosphatase with Kelch-like repeat domain 3	GO:0005829,GO:0030145,GO:0004721,GO:0005506,GO:0005886,GO:0005634	Na	Na
Os05g0553400	LOC_Os05g48010.1	Na	R2R3-MYB Transcription Factor 55, R2R3-MYB Transcription Factor OsMYB55,OsMYB55, OsMYB-2,_	GO:0003677,GO:0003682	Na	Na
Os02g0708100	LOC_Os02g47850.3, LOC_Os02g47850.2, LOC_Os02g47850.1	Na	GAT1, glutamine amidotransferase 1,_,class I glutamine amidotransferase	GO:0016036,GO:0006543,GO:0070409,GO:0009570	Na	Na
Os01g0637800	LOC_Os01g45090.1	Na	myb transcription factor 8, transcription factor MYB8, MYB8,OsMYB8,_	GO:0003677,GO:0003682	Na	Na
Os01g0567500	LOC_Os01g38670.1	Na	 OSMST8,MST8,MONOSACCHARIDE TRANSPORTER 8,OsMST8,Monosaccharide transporter 8	GO:0009624,GO:0005886,GO:0016021,GO:0015749,GO:0015145,GO:0005634,GO:0008506,GO:0009555,GO:0005773	TO:0000053	PO:0001007
Os01g0567600	LOC_Os01g38680.1	Na	OsMST7,MST7,Monosaccharide transporter 7,MONOSACCHARIDE TRANSPORTER 7, OSMST7	GO:0005773,GO:0016021,GO:0005886,GO:0008506,GO:0009624,GO:0015145,GO:0015749,GO:0005634	Na	Na
Os04g0413200	LOC_Os04g33720.1	Na	 OsCIN3,OSINV4, INV4, cell-wall invertase 3,cell wall invertase 4, OsINV4,_	GO:0005618,GO:0004575,GO:0005982,GO:0005773,GO:0009611,GO:0031219,GO:0048046,GO:0051670	Na	Na
Os09g0255000	LOC_Os09g08072.1	Na	cell wall invertase 1, cell-wall invertase 8, OsINV1, OsCIN7, cell-wall invertase 7,OSINV1, INV1,_, OsCIN8	GO:0005618,GO:0051670,GO:0004575,GO:0009611,GO:0048046,GO:0005982,GO:0005773,GO:0031219	Na	Na
Os04g0535600	LOC_Os04g45290.2, LOC_Os04g45290.1	Na	osvin1, VIN1, vacuolar invertase 1, OsVIN1,OSINV2, OsINV2,_,vacuolar acid invertase 2	GO:0004575,GO:0005773,GO:0005975,GO:0009505	TO:0000432	Na
Os02g0106100	LOC_Os02g01590.2, LOC_Os02g01590.1	Na	osvin2-1, osvin2-2, osvin2-3, INV3, OsINV3, vacuolar invertase 2,invertase 3, VIN2, VINV,_, OsVIN2,OSINV3, fructosyl transferase	GO:0015770,GO:0005987,GO:0019252,GO:0048316,GO:0004575,GO:0005773,GO:0005975,GO:0009505	TO:0000391,TO:0000653,TO:0000590,TO:0000657,TO:0000307,TO:0000300,TO:0000696,TO:0000328,TO:0000397	PO:0001170,PO:0009086,PO:0009007,PO:0009084
Os02g0534400	LOC_Os02g33110.3, LOC_Os02g33110.2, LOC_Os02g33110.1	Na	CELL-WALL INVERTASE 1,CIN1, Cell wall-bound invertase 1, OsCIN1,cell-wall invertase 1,OSCIN1	GO:0009651,GO:0051670,GO:0005618,GO:0005773,GO:0005982,GO:0009611,GO:0031219,GO:0048046,GO:0004575	TO:0000074,TO:0006001	Na
Os01g0262600	LOC_Os01g15780.2, LOC_Os01g15780.1	Na	_,GLYCOSYLTRANSFERASE1,osgt1, osgt1-1, osgt1-2,OsGT1	GO:0005794,GO:0009058	Na	Na
Os01g0659400	LOC_Os01g46984.1	Na	 Osa-miR319a,rice microRNA319a, osa-MIR319aosa-miR319a osa-miR319a-3p osa-miR319a-3p.2-3p,MICRORNA319A,OsmiR319a, MicroRNA319a,MIR319A	GO:0016442,GO:0006379,GO:0009965,GO:0035195,GO:0035068,GO:0009409	TO:0000370,TO:0000303	Na
Os01g0213800	LOC_Os01g11550.1	Na	OsPCF5,PROLIFERATING CELL FACTOR 5,PCF5	GO:0003677,GO:0005634,GO:0005652,GO:0006351,GO:0006355,GO:0007275,GO:0009651,GO:0009414	TO:0006001,TO:0000276	Na
Os03g0785800	LOC_Os03g57190.1	Na	PROLIFERATING CELL FACTOR 6,OsPCF6,PCF6	GO:0003677,GO:0005634,GO:0006351,GO:0006355,GO:0007275	Na	Na
Os01g0755500	LOC_Os01g55100.1	Na	OsPCF7,PROLIFERATING CELL FACTOR 7,PCF7	GO:0003677,GO:0005634,GO:0006351,GO:0006355,GO:0007275,GO:0009414,GO:0009651	TO:0000276,TO:0006001	Na
Os12g0616400	LOC_Os12g42190.1	Na	PROLIFERATING CELL FACTOR 8,PCF8,OsPCF8	GO:0003677,GO:0005634,GO:0006351,GO:0006355,GO:0007275,GO:0009409	TO:0000303	Na
Na	Na	Na	_,TEOSINTE BRANCHED/CYCLOIDEA/PROLIFERATING CELL FACTOR 14,OsTCP14	Na	Na	Na
Os04g0194600	LOC_Os04g11830.1	Na	PROMOTER BINDING FACTOR1,PCF1,PROLIFERATING CELL FACTOR 1,OsPCF1	GO:0003677,GO:0005634,GO:0006351,GO:0006355,GO:0007275	Na	Na
Os08g0544800	LOC_Os08g43160.1	Na	OsPCF2,PCF2,PROLIFERATING CELL FACTOR 2,PROMOTER BINDING FACTOR2	GO:0003677,GO:0005634,GO:0006351,GO:0006355,GO:0007275,GO:0045893	Na	Na
Os11g0175700	LOC_Os11g07460.1	Na	PROLIFERATING CELL FACTOR 3,PCF3,OsPCF3	GO:0003677,GO:0005634,GO:0006351,GO:0006355,GO:0007275,GO:0009651,GO:0009414	TO:0006001,TO:0000276	Na
Os03g0736300	LOC_Os03g52630.2, LOC_Os03g52630.1	Na	glycoside hydrolase OsGH9A3,OsGH9A3, glycoside hydrolase 9A3,GLYCOSIDE HYDROLASE 9A3,GH9A3	GO:0008810,GO:0030245,GO:0016021	Na	Na
Os02g0733300	LOC_Os02g50040.1	Na	GH9B1,glycoside hydrolase OsGH9B1,OsGH9B1, glycoside hydrolase 9B1,GLYCOSIDE HYDROLASE 9B1	GO:0010215,GO:0005576,GO:0008810,GO:0009507,GO:0030245,GO:0042547,GO:0009827	TO:0000068	Na
Os01g0312800	LOC_Os01g21070.1	Na	GH9B2,OsGH9B2, glycoside hydrolase 9B2,GLYCOSIDE HYDROLASE 9B2,glycoside hydrolase OsGH9B2	GO:0005576,GO:0008810,GO:0030245	Na	Na
Os06g0256900	LOC_Os06g14540.1	Na	GH9B3,GLYCOSIDE HYDROLASE 9B3,glycoside hydrolase OsGH9B3, glycoside hydrolase 9B3,OsGH9B3	GO:0010215,GO:0042547,GO:0030245,GO:0005576,GO:0008810,GO:0009507,GO:0009827	TO:0000068	Na
Os04g0443300	LOC_Os04g36610.1	Na	 glycoside hydrolase 9B4,GLYCOSIDE HYDROLASE 9B4,GH9B4,OsGH9B4,glycoside hydrolase OsGH9B4	GO:0030245,GO:0005576,GO:0005886,GO:0008810,GO:0009505	Na	Na
Os09g0533900	LOC_Os09g36350.2, LOC_Os09g36350.1	Na	 glycoside hydrolase 9B5,glycoside hydrolase OsGH9B5,GH9B5,OsGH9B5,_	GO:0030245,GO:0005576,GO:0005886,GO:0008810	Na	Na
Os06g0715300	LOC_Os06g50140.1	Na	glycoside hydrolase OsGH9B6,OsGH9B6, glycoside hydrolase 9B6,GLYCOSIDE HYDROLASE 9B6,GH9B6	GO:0005886,GO:0016021,GO:0030245,GO:0008810	Na	PO:0000084,PO:0025006,PO:0025125,PO:0025280
Os02g0151300	LOC_Os02g05744.1	Na	 glycoside hydrolase 9B7,GLYCOSIDE HYDROLASE 9B7,GH9B7,glycoside hydrolase OsGH9B7,OsGH9B7	GO:0030245,GO:0008810,GO:0005576	Na	Na
Os02g0738600	LOC_Os02g50490.1	Na	GLYCOSIDE HYDROLASE 9B8,OsGH9B8, glycoside hydrolase 9B8,glycoside hydrolase OsGH9B8,GH9B8	GO:0030245,GO:0005576,GO:0008810	Na	Na
Os06g0247900	LOC_Os06g13830.1	Na	GLYCOSIDE HYDROLASE 9B9,OsGH9B9, glycoside hydrolase 9B9,glycoside hydrolase OsGH9B9,GH9B9	GO:0030245,GO:0005576,GO:0008810	Na	Na
Os08g0425300	LOC_Os08g32940.1	Na	 glycoside hydrolase 9B10,glycoside hydrolase OsGH9B10,OsGH9B10,GLYCOSIDE HYDROLASE 9B10,GH9B10	GO:0008810,GO:0005576,GO:0030245	Na	Na
Os09g0394300	LOC_Os09g23084.1	Na	OsGH9B11,glycoside hydrolase OsGH9B11,GLYCOSIDE HYDROLASE 9B11,GH9B11, glycoside hydrolase 9B11	GO:0030245,GO:0008810,GO:0005576	Na	Na
Os05g0129200	LOC_Os05g03840.1	Na	GH9B12, glycoside hydrolase 9B12,OsGH9B12,GLYCOSIDE HYDROLASE 9B12,glycoside hydrolase OsGH9B12	GO:0008810,GO:0030245,GO:0005576	Na	Na
Os08g0387400	LOC_Os08g29770.1	Na	GH9B13,GLYCOSIDE HYDROLASE 9B13,glycoside hydrolase OsGH9B13,OsGH9B13, glycoside hydrolase 9B13	GO:0005576,GO:0030245,GO:0008810	Na	Na
Os09g0530200	LOC_Os09g36060.1	Na	 glycoside hydrolase 9B14,GH9B14,glycoside hydrolase OsGH9B14,GLYCOSIDE HYDROLASE 9B14,OsGH9B14	GO:0008810,GO:0005576,GO:0030245	Na	Na
Os02g0123700	LOC_Os02g03120.1	Na	 glycoside hydrolase 9B15, GH9B15, OsGLU14,glycoside hydrolase OsGH9B15, GLU14,OsGH9B15,_, endoglucanase 14	GO:0030245,GO:0005576,GO:0008810	Na	Na
Os08g0114200	LOC_Os08g02220.1	Na	GLYCOSIDE HYDROLASE 9B16,GH9B16,OsGH9B16,glycoside hydrolase OsGH9B16, glycoside hydrolase 9B16	GO:0008810,GO:0005576,GO:0030245,GO:0009827	TO:0000068	Na
Os12g0428150	LOC_Os12g24040.1	Na	 glycoside hydrolase 9B17,glycoside hydrolase OsGH9B17,GH9B17,OsGH9B17,GLYCOSIDE HYDROLASE 9B17	GO:0004553,GO:0005975	Na	Na
Os02g0778600	LOC_Os02g53820.2, LOC_Os02g53820.1	Na	glycoside hydrolase OsGH9B18, glycoside hydrolase 9B18,GH9B18,OsGH9B18,GLYCOSIDE HYDROLASE 9B18	GO:0030245,GO:0005576,GO:0008810	Na	Na
Os04g0674800	LOC_Os04g57860.1	Na	OsGH9C1,glycoside hydrolase OsGH9C1, glycoside hydrolase 9C1,GH9C1,GLYCOSIDE HYDROLASE 9C1	GO:0005576,GO:0008810,GO:0030246,GO:0030245	Na	Na
Os01g0219600	LOC_Os01g12030.1	Na	GH9C2,OsGH9C2, glycoside hydrolase 9C2,glycoside hydrolase OsGH9C2,GLYCOSIDE HYDROLASE 9C2	GO:0005576,GO:0030246,GO:0030245,GO:0008810	Na	Na
Os05g0212300	LOC_Os05g12150.1	Na	GH9C4,glycoside hydrolase OsGH9C4,OsGH9C4, glycoside hydrolase 9C4,GLYCOSIDE HYDROLASE 9C4	GO:0005576,GO:0008810,GO:0030245,GO:0030246	Na	Na
Os05g0196500	LOC_Os05g10770.1	Na	jmj703,Jumonji 703,_,JMJ703	GO:0032453,GO:0040010,GO:0034720,GO:0008198,GO:0006355,GO:0006351,GO:0010229,GO:0005634,GO:0051213,GO:0045814	TO:0000621,TO:0006032	PO:0001083,PO:0025530,PO:0009049
Na	Na	Na	RETROTRANSPOSON LINE1,non-LTR retrotransposable element LINE1,LINE1	GO:0006313,GO:0004803	Na	Na
Os03g0265500	LOC_Os03g15880.5, LOC_Os03g15880.4, LOC_Os03g15880.3, LOC_Os03g15880.2, LOC_Os03g15880.1	Na	_,coronatine insensitive 2,OsCOI2	GO:0031146,GO:0009641,GO:0009867,GO:0009909,GO:0010118,GO:0010218,GO:0009625,GO:0009611,GO:0042742,GO:0050832,GO:0019005,GO:0031348	Na	Na
Os01g0937050	LOC_Os01g71080.1	Na	OsCLP, CLP,_,osclp,chitinase-like protein	GO:0006508,GO:0048046,GO:0048364,GO:0019722,GO:0045493,GO:0004190	TO:0000227,TO:0000640,TO:0000656,TO:0000576,TO:0006032,TO:0000484,TO:0000304,TO:0000472,TO:0000207,TO:0000181,TO:0002655,TO:0000370,TO:0000145,TO:0006036	PO:0001031,PO:0007520,PO:0007033,PO:0009012,PO:0000003,PO:0007089,PO:0009089,PO:0009009,PO:0000003,PO:0007631,PO:0009005,PO:0025004,PO:0025025,PO:0009047,PO:0025029,PO:0009046,PO:0020104
Os05g0247800	LOC_Os05g15880.1	Na	 XIP,xylanase inhibitor protein,_,OsXIP	GO:0003824,GO:0080027,GO:0005975,GO:0009611,GO:0009753	TO:0000172,TO:0000054,TO:0000424	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Os11g0701100	LOC_Os11g47520.1	Na	xylanase inhibitor protein,_,riceXIP	GO:0006952,GO:0004553,GO:0005576,GO:0005975	Na	Na
Os11g0701800	LOC_Os11g47580.1	Na	C10701,RIXI ,xylanase inhibitor protein,_, rice xylanase inhibitor	GO:0005576,GO:0004553,GO:0006952,GO:0050832,GO:0005975	TO:0000074	Na
Os03g0786400	LOC_Os03g57240.1	Na	 DLN motif protein 102,DST, DLN102, OsDLN102, Drought and Salt Tolerance gene,zinc finger transcription factor DST,DROUGHT AND SALT TOLERANCE,OsDST, DLN repressor 102,reg1, dst	GO:0005622,GO:0008270,GO:0009414,GO:0009651	TO:0006001,TO:0000276,TO:0002759,TO:0000136,TO:0006002,TO:0000605,TO:0000608,TO:0000609	Na
Os01g0615300	LOC_Os01g42880.1	Na	ACYLTRANSFERASE 1,AT1, OsAt1,acyltransferase 1,OsAT1	GO:0016747	Na	Na
Os01g0615200	LOC_Os01g42870.1	Na	ACYLTRANSFERASE 2,acyltransferase 2,OsAT2,AT2, OsAt2	GO:0016747	Na	Na
Os05g0136900	LOC_Os05g04584.1	Na	ACYLTRANSFERASE 3,AT3,acyltransferase 3,OsAT3, OsAt3	GO:0016747	Na	Na
Os01g0291500	LOC_Os01g18744.1	Na	 p-coumaroyl-CoA monolignol transferase 1, p-coumarate monolignol transferase,acyltransferase 4, OsAT4/PMT, OsAt4, OsPMT1, AT4, OsAT4/PMT1, PMT,_, OsPMT, OsAT4/OsPMT1,OsAT4	GO:0016747	Na	Na
Os05g0278500	LOC_Os05g19910.1	Na	AT5, OsAt5, OsFMT1,acyltransferase 5, FMT1,ACYLTRANSFERASE 5,OsAT5, feruloyl-coenzyme A monolignol transferase 1	GO:0016747	Na	Na
Os01g0179000	LOC_Os01g08380.1	Na	OsAT6,AT6, OsAt6,ACYLTRANSFERASE 6,acyltransferase 6	GO:0016747	Na	Na
Os05g0179300	LOC_Os05g08640.1	Na	AT7, OsAt7,OsAT7,ACYLTRANSFERASE 7,acyltransferase 7	GO:0016747	Na	Na
Os06g0595800	LOC_Os06g39470.1	Na	AT8,OsAT8, OsAt8,ACYLTRANSFERASE 8,acyltransferase 8	GO:0016747	Na	Na
Os01g0185300	LOC_Os01g09010.1	Na	AT9,acyltransferase 9,ACYLTRANSFERASE 9, OsAt9,OsAT9	GO:0016747	Na	Na
Os06g0594600 	LOC_Os06g39390.1	Na	AT10,acyltransferase 10,OsAT10, OsAt10,ACYLTRANSFERASE 10	GO:0016747	Na	Na
Os04g0194466	LOC_Os04g11810.1	Na	 OsAt11,acyltransferase 11,ACYLTRANSFERASE 11,OsAT11,AT11	GO:0016747	Na	Na
Os04g0175500	LOC_Os04g09590.1	Na	OsAT12,ACYLTRANSFERASE 12, OsAt12,AT12,acyltransferase 12	GO:0016747	Na	Na
Os10g0108800	LOC_Os10g01930.1	Na	 OsAt13,ACYLTRANSFERASE 13,OsAT13,acyltransferase 13,AT13	GO:0016747	Na	Na
Os10g0109200	LOC_Os10g02000.1	Na	ACYLTRANSFERASE 14,acyltransferase 14, OsAt14,OsAT14,AT14	GO:0016747	Na	Na
Os10g0108700	LOC_Os10g01920.1	Na	AT15,OsAT15,acyltransferase 15, OsAt15,ACYLTRANSFERASE 15	GO:0016747	Na	Na
Os10g0107400	LOC_Os10g01800.1	Na	AT16,OsAT16,ACYLTRANSFERASE 16, OsAt16,acyltransferase 16	GO:0016747	Na	Na
Os10g0122300	LOC_Os10g03360.1	Na	 OsAt17,acyltransferase 17,OsAT17,ACYLTRANSFERASE 17,AT17	GO:0016747	Na	Na
Os10g0122500	LOC_Os10g03390.1	Na	AT18,ACYLTRANSFERASE 18,acyltransferase 18, OsAt18,OsAT18	GO:0016747	Na	Na
Os04g0172400	LOC_Os04g09260.1	Na	AT19, OsAt19,acyltransferase 19,ACYLTRANSFERASE 19,OsAT19	GO:0016747	Na	Na
Os06g0699100	LOC_Os06g48560.1	Na	ACYLTRANSFERASE 20,acyltransferase 20,OsAT20,AT20, OsAt20	Na	Na	Na
Os01g0265200	LOC_Os01g16040.1	Na	papst1,3'-Phosphoadenosine 5'-Phosphosulfate Transporter1,_,OsPAPST1	GO:0055085,GO:0016021	Na	Na
Os12g0160500	LOC_Os12g06340.3, LOC_Os12g06340.2, LOC_Os12g06340.1	Na	BEL1-like homeodomain gene 1,_,OsBLH1	GO:0043565,GO:0003700,GO:0005634	Na	Na
Os03g0766500	LOC_Os03g55760.1	Na	_,OsKANADI4	GO:0003682,GO:0003677	Na	Na
Na	Na	Na	MICRORNA444A, miR444aosa-miR444a osa-miR444a-3p.1 osa-miR444a-3p.2 osa-miR444a-5p, osa-MIR444a,rice microRNA444a,MIR444A,OsMIR444a	GO:0016036,GO:0035068,GO:0016442,GO:0006379,GO:0051607,GO:0035195,GO:0048364,GO:0010167	TO:0000656,TO:0000148	Na
Os11g0182500	LOC_Os11g07980.2, LOC_Os11g07980.1	Na	_,OsPIANK1,Ankyrin Repeat-Containing Protein OsPIANK1	Na	Na	Na
Os07g0694400	LOC_Os07g49370.1	Na	OsIRX9, OsGT43C, glycosyltransferase family GT43 member C, OsGT43C/OsIRX9, IRX9,_,IRREGULAR XYLEM 9	GO:0000139,GO:0016021,GO:0015018,GO:0009827	TO:0002649	Na
Os01g0675500	LOC_Os01g48440.3, LOC_Os01g48440.2, LOC_Os01g48440.1	Na	 OsGT43F/OsIRX9L,OsIRX9L, glycosyltransferase family GT43 member F,IRREGULAR XYLEM 9L, OsGT43F,_	GO:0000139,GO:0015018,GO:0016021	Na	Na
Os06g0687900	LOC_Os06g47340.1	Na	 IRX14, GT43J, glycosyltransferase family GT43 member J, OsGT43J, OsGT43J/OsIRX14,IRREGULAR XYLEM 14,OsIRX14,_	GO:0010051,GO:0010154,GO:0010417,GO:0015018,GO:0000139,GO:0042285,GO:0048367,GO:0045492,GO:0009827,GO:0016021	Na	Na
Os04g0457800	LOC_Os04g38480.2, LOC_Os04g38480.1	Na	 OsBiSERK1, OsSerk2, OsSERK1, bri1-associated receptor kinase 1 (BAK1) homologue 2,somatic embryogenesis receptor-like kinase 2, somatic embryogenesis receptor kinase 2,OsSERK2, OsBAK1-2,_	GO:0009742,GO:0005524,GO:0009737,GO:0050832,GO:0001654,GO:0042742,GO:0004674	TO:0000074,TO:0000207,TO:0000175,TO:0000615,TO:0002677	Na
Os05g0596500	LOC_Os05g51780.1	Na	RING finger protein OsRFPH2-1,OsRFPH2-1, RING-H2 protein 1,_	GO:0008270	Na	Na
Os02g0676500	LOC_Os02g45390.1	Na	RING finger protein OsRFPH2-2, RING-H2 protein 2,OsRFPH2-2,_	GO:0008270,GO:0010332	TO:0000161	Na
Os01g0972000	LOC_Os01g74040.1	Na	RING finger protein OsRFPH2-3, RING-H2 protein 3,OsRFPH2-3,_	GO:0008270,GO:0010332	TO:0000161,TO:0000168	Na
Os01g0311100	LOC_Os01g20910.1	Na	OsRFPH2-4, RING-H2 protein 4,RING finger protein OsRFPH2-4,_	Na	Na	Na
Os05g0179000	LOC_Os05g08610.1, LOC_Os05g08610.2, LOC_Os05g08610.4, LOC_Os05g08610.3	Na	 RING-H2 protein 5, DLN133,RING finger protein OsRFPH2-5,OsRFPH2-5, OsDLN133, DLN repressor 133, DLN motif protein 133,_	GO:0008270,GO:0010332	TO:0000168,TO:0000161	Na
Os04g0580800	LOC_Os04g49160.1	Na	OsRFPH2-6,RING finger protein OsRFPH2-6,_, RING-H2 protein 6	GO:0010332,GO:0008270	TO:0000161	Na
Os06g0231600	LOC_Os06g12560.1	Na	 RING-H2 protein 7,RING finger protein OsRFPH2-7,_,OsRFPH2-7	GO:0010332,GO:0008270	TO:0000161	Na
Os01g0213400	LOC_Os01g11520.1	Na	RING finger protein OsRFPH2-8,RFPH2-8,RING-H2 PROTEIN 8,OsRFPH2-8, RING-H2 protein 8	GO:0008270	Na	Na
Os03g0142500	LOC_Os03g04890.1	Na	 RING-H2 protein 9,RING finger protein OsRFPH2-9,_,OsRFPH2-9	GO:0008270,GO:0005886	Na	Na
Os08g0539300	LOC_Os08g42640.1	Na	OsRFPH2-10, RING-H2 Finger E3 Ubiquitin Ligase 10, RFPH2-10, OsRFI2, RING-H2 protein 10,RFI2,RED AND FAR-RED INSENSITIVE 2,RING finger protein OsRFPH2-10	GO:0048579,GO:0008270,GO:0051607	TO:0000148,TO:0000137,TO:0002616	Na
Os10g0406200	LOC_Os10g26610.2, LOC_Os10g26610.1	Na	RING finger protein OsRFPH2-11,OsRFPH2-11, RING-H2 protein 11, heavy metal induced RING E3 ligase 1,_, OsHIR1	GO:0008270	TO:0000168	Na
Os01g0802000	LOC_Os01g58780.1	Na	OsRFPH2-12, RING-H2 protein 12,_,RING finger protein OsRFPH2-12	GO:0008270	TO:0000168	Na
Os07g0411200	LOC_Os07g22840.1	Na	OsRFPH2-13,RING finger protein OsRFPH2-13,_, RING-H2 protein 13	GO:0010332	TO:0000161	Na
Os04g0571200	LOC_Os04g48260.1	Na	RING finger protein OsRFPH2-14, RING-H2 protein 14,_,OsRFPH2-14	GO:0008270	Na	Na
Os02g0619600	LOC_Os02g40664.1	Na	 RING-H2 protein 15,RING finger protein OsRFPH2-15,_,OsRFPH2-15	GO:0005886,GO:0008270,GO:0010332	TO:0000161	Na
Os11g0629300	LOC_Os11g41140.1	Na	 gamma rays-induced RING finger protein1, RING-H2 protein 16,RING finger protein OsRFPH2-16,OsRFPH2-16, OsGIRP1, gamma rays-induced RING finger protein 1,_	GO:0008270,GO:0010332	TO:0000161	Na
Os07g0479100	LOC_Os07g29600.2, LOC_Os07g29600.1	Na	RING finger protein OsRFPH2-17, RING-H2 protein 17,OsRFPH2-17,_	GO:0010200,GO:0031351,GO:0008270,GO:0009299,GO:0009416,GO:0009535	Na	Na
Os12g0580700	LOC_Os12g39110.1	Na	OsRFPH2-18,RING finger protein OsRFPH2-18, RING-H2 protein 18,_	GO:0010332,GO:0008270	TO:0000168,TO:0000161	Na
Os03g0788800	LOC_Os03g57500.1	Na	 RING-H2 protein 19,OsRFPH2-19,_,RING finger protein OsRFPH2-19	GO:0051726,GO:0009561,GO:0055046,GO:0008270,GO:0051603,GO:0005886	TO:0000350	Na
Os05g0550000	LOC_Os05g47670.1	Na	OsRFPH2-20, RING-H2 protein 20,_,RING finger protein OsRFPH2-20	Na	Na	Na
Os06g0101300	LOC_Os06g01200.1	Na	OsRFPH2-21,RING finger protein OsRFPH2-21,_, RING-H2 protein 21	GO:0008270	Na	Na
Os02g0787500	LOC_Os02g54624.1	Na	OsRFPH2-22, RING-H2 protein 22,RING finger protein OsRFPH2-22,_	GO:0008270	TO:0000168	Na
Os01g0692700	LOC_Os01g49770.2, LOC_Os01g49770.1	Na	RING finger protein OsRFPH2-23,OsRFPH2-23,_, RING-H2 protein 23	GO:0008270	Na	Na
Os05g0551000	LOC_Os05g47780.1	Na	OsRFPH2-24,RING finger protein OsRFPH2-24,HAEMERYTHRIN MOTIF-CONTAINING RING- AND ZINC-FINGER PROTEIN 2,hrz2-1,HRZ2, RING-H2 protein 24, Haemerythrin motif-containing RING- and Zinc-finger protein 2, OsHRZ2, Haemerythrin motif-containing Really Interesting New Gene (RING)-and Zinc-finger protein 2	GO:0042594,GO:0005506,GO:0008270,GO:0009867,GO:0010106	TO:0000224	Na
